CurrentMapping,CurrentCtpOfferId,OldMapping,OldCtpOfferId
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^GT^1^Year^Direct^charity.microsoft.com_charity^Global,503e134f-dd3b-4073-ac63-bf8985cfd568,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^GT^1^Year^Direct^^Global,ce0db1bd-7949-4b0b-9521-7a513503ffd8
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^HK^1^Year^Direct^charity.microsoft.com_charity^Global,47e5ae84-d8ef-45ad-9f1f-248d85f6a430,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^HK^1^Year^Direct^^Global,e386bc8b-0298-4614-a4d1-4443cf353da4
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^HN^1^Year^Direct^charity.microsoft.com_charity^Global,578c7402-800a-42f0-b3b7-3035974ccb14,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^HN^1^Year^Direct^^Global,f839ea8c-bb24-48f0-a6f6-e98603c94714
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^HR^1^Year^Direct^charity.microsoft.com_charity^Global,4e7e1fc7-ffec-446c-8e44-490435c9d8bd,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^HR^1^Year^Direct^^Global,30d2881d-10c0-4428-adc6-ec8d36d2235b
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^IL^1^Year^Direct^charity.microsoft.com_charity^Global,8b9feefc-d19e-4fab-bfc4-6439894650b1,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^IL^1^Year^Direct^^Global,56892906-5ed9-4bb8-9b91-1192d3aab238
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^IN^1^Year^Direct^charity.microsoft.com_charity^Global,1efa7e91-4b05-4721-92c8-77012664902c,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^IN^1^Year^Direct^^Global,013c3b82-e273-4b5b-871c-91838e4461b1
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^IQ^1^Year^Direct^charity.microsoft.com_charity^Global,764a9a4a-220f-4c55-8f5e-e66fee4ef868,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^IQ^1^Year^Direct^^Global,00c8685e-afd6-4d9c-8292-0c9085c40940
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^JM^1^Year^Direct^charity.microsoft.com_charity^Global,4a2f6fea-287b-4447-8c8f-10e4ef874724,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^JM^1^Year^Direct^^Global,c3994614-4a77-4959-999c-fd1ea4b8a974
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^JO^1^Year^Direct^charity.microsoft.com_charity^Global,69f1d354-074d-44fd-af55-f58303e03be4,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^JO^1^Year^Direct^^Global,91e30db9-c161-4c16-b351-584c5e536cce
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KE^1^Year^Direct^charity.microsoft.com_charity^Global,7d42ae51-4406-4039-95ef-55a88cdb426c,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KE^1^Year^Direct^^Global,87cf04e5-9076-4aa8-8718-3d69ae0bd0c7
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KG^1^Year^Direct^charity.microsoft.com_charity^Global,b43912c8-ee2c-4a84-b009-03806dc10901,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KG^1^Year^Direct^^Global,119717f7-0fb0-4c86-b862-c685eab9130e
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KN^1^Year^Direct^charity.microsoft.com_charity^Global,831cfacc-ae69-490e-a1de-2c7edddf2572,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KN^1^Year^Direct^^Global,a619041a-4dd3-48be-a1fa-65ab3f78da2e
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KW^1^Year^Direct^charity.microsoft.com_charity^Global,4e3f51a3-1a7b-40d5-a9f9-364b543cebf6,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KW^1^Year^Direct^^Global,acbd57fb-4bc8-4364-9ff7-31a76db8552d
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KY^1^Year^Direct^charity.microsoft.com_charity^Global,e353561a-86b6-454b-b827-e675f0f4b706,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KY^1^Year^Direct^^Global,62c8240c-3c7c-4046-b8e9-dffc46905acd
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KZ^1^Year^Direct^charity.microsoft.com_charity^Global,2cbed7eb-3a90-49ea-a89b-29d5b008abf5,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^KZ^1^Year^Direct^^Global,9e7ee33d-9885-4b22-97f4-8e0328b3b586
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^LB^1^Year^Direct^charity.microsoft.com_charity^Global,4d4347b4-d8de-4cbd-ad89-0f200144d843,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^LB^1^Year^Direct^^Global,9c7eca2d-4e91-4d71-9aaa-aaafb6728ee3
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^LK^1^Year^Direct^charity.microsoft.com_charity^Global,b7b34eaf-0518-4a26-ae53-a3796031af7f,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^LK^1^Year^Direct^^Global,c67ebd84-3fb5-4db4-b9ce-620f89a3c2d3
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^LY^1^Year^Direct^charity.microsoft.com_charity^Global,d1e96ed1-3b8a-42bc-a482-8a10dac1bb4e,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^LY^1^Year^Direct^^Global,0c7e34bf-e090-4fa2-bd99-23f68d374777
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MA^1^Year^Direct^charity.microsoft.com_charity^Global,cb8d52f9-15f5-4987-a616-9bf6b3b7d9e3,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MA^1^Year^Direct^^Global,48253561-e8de-45a8-ad3d-a7ecff1d0847
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MD^1^Year^Direct^charity.microsoft.com_charity^Global,c2d95788-6cce-4f32-a6fb-9099692fe21d,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MD^1^Year^Direct^^Global,7994f521-aabc-439b-abd1-631b5962e2fd
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^ME^1^Year^Direct^charity.microsoft.com_charity^Global,744e9b39-2aaf-4ef4-bd58-5d52045e2515,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^ME^1^Year^Direct^^Global,f83b1483-0b25-4322-8cd5-6aa289151e08
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MK^1^Year^Direct^charity.microsoft.com_charity^Global,b90d702f-ff2a-4847-a712-ecebad7458eb,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MK^1^Year^Direct^^Global,e6e68943-b590-4155-bb8f-8ae1a763573b
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MN^1^Year^Direct^charity.microsoft.com_charity^Global,78150f28-7bd8-44c1-bc95-4c2c3256d2c1,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MN^1^Year^Direct^^Global,04e91ce3-9d55-4f3e-86ee-25820c2eec11
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MO^1^Year^Direct^charity.microsoft.com_charity^Global,837bb5af-f272-4db7-ae08-299d752bbad2,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MO^1^Year^Direct^^Global,dfae18a3-5edb-4d2d-aff8-8af6328b735b
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MU^1^Year^Direct^charity.microsoft.com_charity^Global,a37fdb2b-fa53-49b6-81de-28909849e429,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MU^1^Year^Direct^^Global,e6bce17d-acf5-455a-906d-94888e9a0c03
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MX^1^Year^Direct^charity.microsoft.com_charity^Global,ce9d74ef-f18d-47fc-bd3a-5e56c27a0907,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MX^1^Year^Direct^^Global,47e433f3-117a-4665-b33c-0e692598239f
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MY^1^Year^Direct^charity.microsoft.com_charity^Global,fd6b79b0-90b2-4759-8648-ae57d16751fb,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^MY^1^Year^Direct^^Global,55272dcc-a379-487d-b2ef-5ab9475da8bc
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^NG^1^Year^Direct^charity.microsoft.com_charity^Global,98087581-62d9-461e-9ff7-dea5e91787f3,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^NG^1^Year^Direct^^Global,ae56ba49-4fb3-4af7-8d69-3a2ad68d26bc
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^NI^1^Year^Direct^charity.microsoft.com_charity^Global,52a0dae8-dc0f-42d2-baf8-39882a53d4ac,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^NI^1^Year^Direct^^Global,59fff050-ecb0-4269-83a8-387d4bb3e6cc
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^NP^1^Year^Direct^charity.microsoft.com_charity^Global,85d35982-883b-4689-8da9-eb487cda6d0f,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^NP^1^Year^Direct^^Global,f3a9a3ac-2813-4d63-ad42-eebd09efae1d
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^OM^1^Year^Direct^charity.microsoft.com_charity^Global,2920695a-26e5-4b5b-844e-c70ff3436619,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^OM^1^Year^Direct^^Global,b53c75c9-70a1-495b-ba8b-5f320e5ddafb
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PA^1^Year^Direct^charity.microsoft.com_charity^Global,3ed6edd7-7d3e-413a-9c7f-27fbe315fc68,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PA^1^Year^Direct^^Global,6186db56-d890-470e-a651-d08868165e88
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PE^1^Year^Direct^charity.microsoft.com_charity^Global,f2b33ee0-4935-4d46-9512-662762c45afa,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PE^1^Year^Direct^^Global,46a49e3f-9ee5-4f69-b5ff-e9dc5f96094a
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PH^1^Year^Direct^charity.microsoft.com_charity^Global,930cfcec-62a7-4e69-a046-8d743f6e0a04,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PH^1^Year^Direct^^Global,30db1bbf-aa84-4bc2-9627-38d1dfd1cbf7
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PK^1^Year^Direct^charity.microsoft.com_charity^Global,ab1167e0-7e15-4fc1-aab6-6eb8a296273e,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PK^1^Year^Direct^^Global,07e89ed2-1b27-47e1-be1f-9a2531475c0a
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PR^1^Year^Direct^charity.microsoft.com_charity^Global,c0fd48e2-b5e9-4087-a23e-eea6004af7b4,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PR^1^Year^Direct^^Global,b3d1e97b-4a2c-4b00-ab2b-bd58d543afae
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PS^1^Year^Direct^charity.microsoft.com_charity^Global,c06c1785-ff3f-4fbb-8e0d-cc7b7378ab66,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PS^1^Year^Direct^^Global,af49ed05-3cba-48f9-b4b9-421e8a5cf944
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PY^1^Year^Direct^charity.microsoft.com_charity^Global,8888d893-0757-4f30-81f2-acb3d9736f9c,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^PY^1^Year^Direct^^Global,d669d246-7395-4fc1-9f57-e0b9be62fa6c
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^QA^1^Year^Direct^charity.microsoft.com_charity^Global,49332bb3-31af-4b62-8de8-37f4fffadb31,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^QA^1^Year^Direct^^Global,9aaf5832-c6cb-4d26-a80c-eac4b8c5d654
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^RS^1^Year^Direct^charity.microsoft.com_charity^Global,0a2e5332-356a-4569-bb7b-8128152c23bd,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^RS^1^Year^Direct^^Global,407e22c2-2b37-4477-b1fa-60ac7b37bfd6
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^RW^1^Year^Direct^charity.microsoft.com_charity^Global,5cbf8679-328a-4336-a974-fcc70cd13ff6,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^RW^1^Year^Direct^^Global,c059e570-40d7-4841-99d3-be0839d64461
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^SG^1^Year^Direct^charity.microsoft.com_charity^Global,c7f5fada-73a0-4ba0-addb-da6df5cc16ca,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^SG^1^Year^Direct^^Global,1a6d335f-67fa-49f4-b09b-48f9ab680905
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^SN^1^Year^Direct^charity.microsoft.com_charity^Global,fbf56a2b-d573-4d32-bb6d-5e342511bb1e,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^SN^1^Year^Direct^^Global,8cd5256b-c747-4e73-a49d-add1681e534b
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^SV^1^Year^Direct^charity.microsoft.com_charity^Global,ba609c01-b70d-40f8-ba10-99c47e0bd935,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^SV^1^Year^Direct^^Global,83c53086-f4a9-45f4-8a84-7aaef4f74fff
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TH^1^Year^Direct^charity.microsoft.com_charity^Global,e0361307-44f3-46b3-bf52-65d49e954c90,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TH^1^Year^Direct^^Global,e85ceba5-e600-4b9e-a6ba-c93f95b8f9fe
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TM^1^Year^Direct^charity.microsoft.com_charity^Global,7ab4959c-e668-490f-9f67-56818f545205,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TM^1^Year^Direct^^Global,1fee23af-1494-4e39-bcd7-7b5903555d60
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TN^1^Year^Direct^charity.microsoft.com_charity^Global,6ae49868-1fb1-49e0-b26e-bf54346242e3,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TN^1^Year^Direct^^Global,dc524ee4-5542-4c71-9ade-d7dbbd1bff0f
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TT^1^Year^Direct^charity.microsoft.com_charity^Global,deebb769-e5b0-4ff7-915b-733c8da7ffaa,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TT^1^Year^Direct^^Global,4e23da7e-c840-4fe0-be04-242ea702240f
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^UA^1^Year^Direct^charity.microsoft.com_charity^Global,5b86b18a-a91a-45a1-a0bb-3709f7db3cb6,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^UA^1^Year^Direct^^Global,85f89066-0de1-4197-88ca-0b27a707afb9
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^US^1^Year^Direct^charity.microsoft.com_charity^Global,0b6cc339-c21a-4cfb-83f1-1860d6a0e767,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^US^1^Year^Direct^^Global,b6ddc0f3-b820-4146-a917-de7b0cc30afc
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^UY^1^Year^Direct^charity.microsoft.com_charity^Global,5c435872-b37f-43ee-8dc2-849680a9dddb,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^UY^1^Year^Direct^^Global,64cf63fd-0803-414d-8ab7-cb997c7a2a9d
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^UZ^1^Year^Direct^charity.microsoft.com_charity^Global,a31f9099-d3dc-4101-93a5-1a9e5f937bcc,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^UZ^1^Year^Direct^^Global,619c2e7f-0832-4bc1-a461-6f8ebd21eb3c
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^VE^1^Year^Direct^charity.microsoft.com_charity^Global,49bb7057-dfd3-4cdb-8f57-6b6dce46084b,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^VE^1^Year^Direct^^Global,eb88c872-a990-4eee-a986-060cdf491d7d
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^VI^1^Year^Direct^charity.microsoft.com_charity^Global,729cce49-c3d2-40ae-989b-8513dbf68e4f,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^VI^1^Year^Direct^^Global,c37af48f-ba63-4584-a359-28ea8d130b60
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^VN^1^Year^Direct^charity.microsoft.com_charity^Global,d92ff750-7b11-4dde-b644-d1a8bbc14c35,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^VN^1^Year^Direct^^Global,e904a2b1-7748-4ab2-ad93-c3240198fdf4
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^YE^1^Year^Direct^charity.microsoft.com_charity^Global,1cb3c0e2-a7ad-478f-9790-f13864d12461,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^YE^1^Year^Direct^^Global,739c7550-cd25-4557-833d-ae3391561ddf
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^ZW^1^Year^Direct^charity.microsoft.com_charity^Global,27392560-62f2-4f0c-93ee-773df8faa09c,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^ZW^1^Year^Direct^^Global,daa4686c-c57b-4a91-ab79-ce0f19dbc50d
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^ZAR^ZA^1^Year^Direct^charity.microsoft.com_charity^Global,467876ad-f32b-43c9-b2b7-84355e20323f,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^ZAR^ZA^1^Year^Direct^^Global,3ba78243-0c54-4a1c-93e8-faf0e56fe472
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^BR2^BR^1^Year^Direct^charity.microsoft.com_charity^Local,a09e5a23-c24a-4b2b-b58a-6b175955188a,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^BR2^BR^1^Year^Direct^^Local,e2e78423-f3a8-4789-9fb9-684dd1aae967
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^BR2^BR^1^Year^Direct^charity.microsoft.com_charity^Local,bbd264eb-1d7f-4537-882e-5b2626a11835,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^BR2^BR^1^Year^Direct^^Local,626a540f-1bf2-410c-a42d-283f6d97f084
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^AF^1^Year^Direct^charity.microsoft.com_charity^Global,49cea9e3-fb16-4c17-bdf3-bcc878ca0350,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^AF^1^Year^Direct^^Global,aec62ed7-3bb2-4954-8bda-8b990780143a
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^AF^1^Year^Direct^charity.microsoft.com_charity^Global,c043aa18-cc0f-4ad2-b713-22a58f2070f5,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^AF^1^Year^Direct^^Global,ccd003b2-0e1c-42ff-99c2-f3324d4e777d
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^BW^1^Year^Direct^charity.microsoft.com_charity^Global,5172ef48-d8b0-407c-bd8a-e1fa68b972b4,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^BW^1^Year^Direct^^Global,bdd82d62-dc68-48ff-a919-3d5fe7f64501
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^BW^1^Year^Direct^charity.microsoft.com_charity^Global,f312911d-a4fd-4672-a641-4917992d6867,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^BW^1^Year^Direct^^Global,82bc93d4-0ccc-4c1a-b2ff-be1da910c660
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^ET^1^Year^Direct^charity.microsoft.com_charity^Global,b5c657c5-1622-4c27-862b-95dabe945192,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^ET^1^Year^Direct^^Global,aad6030e-f03d-4eb4-b301-11527f945ec1
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^ET^1^Year^Direct^charity.microsoft.com_charity^Global,9b1a7eca-2b71-4697-a363-c6adda661a2b,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^ET^1^Year^Direct^^Global,0b670b34-e4c9-4bff-837a-222b3dfd0900
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^NA^1^Year^Direct^charity.microsoft.com_charity^Global,3c90594e-f2e9-48d4-b292-59d8576a03d9,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^NA^1^Year^Direct^^Global,9ee2e91d-bb27-4154-a6fc-1f71318f36e8
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^NA^1^Year^Direct^charity.microsoft.com_charity^Global,942092d7-4592-403a-b8f3-d84cbf69db22,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^NA^1^Year^Direct^^Global,cd92a9ab-43cc-4418-a2a0-8fc945ba7365
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^TJ^1^Year^Direct^charity.microsoft.com_charity^Global,9dd78d8c-c03c-4dcd-91d8-e9728a1e4ccf,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^TJ^1^Year^Direct^^Global,779c936d-a820-4810-93de-6d67ca7d5eb5
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TJ^1^Year^Direct^charity.microsoft.com_charity^Global,3bcb8d5a-46b3-4d70-87ce-32a116ab0808,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TJ^1^Year^Direct^^Global,eccde772-e314-4232-8f20-e0060448352f
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^TZ^1^Year^Direct^charity.microsoft.com_charity^Global,b19939c1-5024-47d5-a89c-c347867796ab,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^TZ^1^Year^Direct^^Global,5a16ed07-015c-44e9-a129-d8826d4d13b9
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TZ^1^Year^Direct^charity.microsoft.com_charity^Global,10af007f-2642-416f-8160-c2e5da31c0a9,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^TZ^1^Year^Direct^^Global,160948da-76fb-422b-99f3-67ace7c07852
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^UG^1^Year^Direct^charity.microsoft.com_charity^Global,6950ae35-e945-4559-bebc-a05d3986cd83,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^UG^1^Year^Direct^^Global,37625f5a-805a-4a56-b532-bade96e751b0
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^UG^1^Year^Direct^charity.microsoft.com_charity^Global,9cf7b0f7-9298-4b00-999d-54c3c7dbdf03,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^UG^1^Year^Direct^^Global,c51558cc-6095-4821-aa3f-730af8f7b4c6
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^ZM^1^Year^Direct^charity.microsoft.com_charity^Global,085307cb-cec2-4367-bbcc-56d9478260f9,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^USD^ZM^1^Year^Direct^^Global,d37ffd06-f1fa-4dd3-aa29-d214db94bb95
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^ZM^1^Year^Direct^charity.microsoft.com_charity^Global,117a87df-24ed-4a64-94ab-205e88f8f3ae,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^USD^ZM^1^Year^Direct^^Global,bbe2a969-fb3b-4d08-94ff-0de521ce2099
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^INR^IN^1^Year^Direct^charity.microsoft.com_charity^Local,66d9780a-9cb9-4bce-841a-0a888688416a,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Annually^INR^IN^1^Year^Direct^^Local,f1b04459-8dc2-4e9d-98cc-b3513a955832
077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^INR^IN^1^Year^Direct^charity.microsoft.com_charity^Local,8b496d93-fc77-4ce4-878b-9363479a4fee,077ec5c8-1618-4286-94e6-d5e49fe2e7af^Monthly^INR^IN^1^Year^Direct^^Local,acb9416c-7c6f-4798-b517-a8b16efdd6fd
512e27aa-19d1-4c38-b2cb-5813375c8201^Monthly^USD^UY^1^Year^ManagedServiceProvider^edu.microsoft.com_edu^Global,0121291c-ddef-48e5-9889-11b9f57c909a,512e27aa-19d1-4c38-b2cb-5813375c8201^Monthly^USD^UY^1^Year^ManagedServiceProvider^^Global,73578916-31de-4fb2-ab49-7216cd6023e0
512e27aa-19d1-4c38-b2cb-5813375c8201^Monthly^USD^TT^1^Year^ManagedServiceProvider^edu.microsoft.com_edu^Global,ce0e4faa-9b2b-4cde-9dfe-606302e9cb89,512e27aa-19d1-4c38-b2cb-5813375c8201^Monthly^USD^TT^1^Year^ManagedServiceProvider^^Global,a223a880-0d2f-4d95-9b93-021a1524a455
512e27aa-19d1-4c38-b2cb-5813375c8201^Monthly^JPY^JP^1^Year^ManagedServiceProvider^edu.microsoft.com_edu^Global,816af37c-a03e-4404-92f7-f71361f177ac,512e27aa-19d1-4c38-b2cb-5813375c8201^Monthly^JPY^JP^1^Year^ManagedServiceProvider^^Global,c72d3dca-8827-4495-ba98-4a65f8e5cb9d
