BillableAccount	CTPSubRefId	CTPOfferId	TargetCTPOfferId
726820756	4	41FA307F-EDF3-4AED-BA13-CF9AFAC41216	a
726820786	5	41FA307F-EDF3-4AED-BA13-CF9AFAC41216	a
727590334	2	41FA307F-EDF3-4AED-BA13-CF9AFAC41216	a
730669388	1	41FA307F-EDF3-4AED-BA13-CF9AFAC41216	a
734249490	1	41FA307F-EDF3-4AED-BA13-CF9AFAC41216	a
899241338	4	41FA307F-EDF3-4AED-BA13-CF9AFAC41216	a
745384834	10	3E889451-041D-4D1D-810E-D1C3111113DF	a
973227582	2	A157F8A5-EEF5-4B63-9C7F-D2FA0BACBDAA	a
841131584	5	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
873386582	2	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
874786232	4	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
889647938	1	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
893991704	8	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
1059758777	1	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
841131584	6	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
873386582	1	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
874786232	6	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
889647938	2	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
893991704	9	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
1059758777	3	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
987048510	6	D7C2798E-F457-4347-A912-E0E8739D3640	a
1480359301	5	C75CE217-88CB-4702-B2F0-E881D4C18447	a
694443466	3	A86E61FE-85DD-464D-A69A-EBE1B3FFFC70	a
856616340	7	A86E61FE-85DD-464D-A69A-EBE1B3FFFC70	a
973227582	1	7D5A328E-0BF7-4DAB-A2DA-F0EA70E87517	a
726820410	13	2179FFC7-D79B-4DAF-9886-F1076CC2BF9F	a
1475242861	6	F1C02F4D-8DC5-4BE5-AE51-F5A95CE0577F	a
838317020	4	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
839594342	1	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
850853864	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
851619614	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
863522072	2	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
863522116	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1233195573	2	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
987816200	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
992166562	1	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1017132990	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1075618693	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1170088369	6	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1195560001	1	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
880033072	4	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
882208940	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
889123282	6	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
891939616	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
941607378	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
985636728	2	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
876709526	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
876709640	1	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
877989078	4	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
878121298	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
878505808	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
879905996	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
871204714	4	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
871204730	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
871848060	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
875181276	7	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
876586760	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
876586782	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1312190079	7	19DB0677-31B9-42B4-A3DA-03701F582B04	a
733361244	4	79DB1473-6D8A-45AB-98A5-05A17A661833	a
735034644	11	79DB1473-6D8A-45AB-98A5-05A17A661833	a
877115396	1	79DB1473-6D8A-45AB-98A5-05A17A661833	a
962751786	3	79DB1473-6D8A-45AB-98A5-05A17A661833	a
1148476705	3	79DB1473-6D8A-45AB-98A5-05A17A661833	a
678334356	6	ACFFCF83-E5A3-47D9-A11A-0EF3270D5C9D	a
674739696	7	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
683199072	8	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
961844678	6	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
981811638	3	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
986297284	6	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
1205936595	2	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
1211198551	6	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
1216560901	3	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
1220402479	6	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
1301936275	5	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
823729458	9	6BFC17E9-DB5E-46AC-BA45-13C54E0E7D5A	a
842556948	10	6BFC17E9-DB5E-46AC-BA45-13C54E0E7D5A	a
986423934	13	6BFC17E9-DB5E-46AC-BA45-13C54E0E7D5A	a
1479740011	5	6BFC17E9-DB5E-46AC-BA45-13C54E0E7D5A	a
1257136239	2	1676418D-C950-4A91-A7F6-17D01BB4C6A3	a
1257136239	4	B86213D3-8EDA-4596-A6A0-18B07075D4F6	a
1469371601	12	029F2249-D288-4FE0-BFEC-18ED9468C7DE	a
922677704	5	05490E5A-0674-49AB-A1DB-1F8638F27897	a
651057732	14	14EF52D1-7C0F-432B-9633-226C9C4F8428	a
821813062	5	B10B429A-5430-42E5-B3A9-22789F6F624E	a
822449776	2	B10B429A-5430-42E5-B3A9-22789F6F624E	a
825274950	1	B10B429A-5430-42E5-B3A9-22789F6F624E	a
838585360	2	B10B429A-5430-42E5-B3A9-22789F6F624E	a
874687692	3	B10B429A-5430-42E5-B3A9-22789F6F624E	a
881079368	8	B10B429A-5430-42E5-B3A9-22789F6F624E	a
901680990	1	B10B429A-5430-42E5-B3A9-22789F6F624E	a
756151268	8	5FEC3F0D-298C-4EFB-B431-23815D1AD82C	a
1279417287	3	176B06A2-2BA7-46BD-B1C8-248F643730A6	a
789808612	2	AC8FC641-01CC-4067-A011-2613BF96725F	a
790973510	4	AC8FC641-01CC-4067-A011-2613BF96725F	a
796471054	3	AC8FC641-01CC-4067-A011-2613BF96725F	a
911164646	2	AC8FC641-01CC-4067-A011-2613BF96725F	a
1005756250	2	AC8FC641-01CC-4067-A011-2613BF96725F	a
1124915097	4	AC8FC641-01CC-4067-A011-2613BF96725F	a
787384230	8	0060011C-5672-442F-B8D4-2822E424427E	a
748082084	6	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
756151268	7	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
810678890	3	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
872634216	4	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
640447166	3	064EDE74-7D49-49E9-9B27-3A6808ABCDC9	a
920378426	3	0CD36901-CCEE-42CE-8869-3C727BA56317	a
735798340	4	62E43D7C-6828-48B5-8F38-3DC32979F9A2	a
651057602	3	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
657712206	4	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
658226228	3	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
659518434	2	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
662460286	4	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
676796702	5	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1245115935	2	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1255221979	3	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1280696837	5	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1302332943	1	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1303487867	4	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
889403538	7	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
895032590	1	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
939189336	2	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
942645952	3	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1204917903	3	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1216063093	5	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
924471198	5	8FF75022-44E4-42C0-B448-4126325787BE	a
946618792	6	8FF75022-44E4-42C0-B448-4126325787BE	a
1286455205	5	8FF75022-44E4-42C0-B448-4126325787BE	a
1243832621	3	6D53CA5C-DD59-400F-81F1-43054EBD12BD	a
829503378	4	77F56DFC-3F49-4071-AB5A-4323C75CAADB	a
843956178	5	77F56DFC-3F49-4071-AB5A-4323C75CAADB	a
1064502731	2	77F56DFC-3F49-4071-AB5A-4323C75CAADB	a
1463860599	5	77F56DFC-3F49-4071-AB5A-4323C75CAADB	a
735166472	11	3E6C66FC-E654-4F91-800B-46164A1185DA	a
740666960	6	5EF3675B-79EA-49BF-800C-46E5461F9B7A	a
741808848	4	5EF3675B-79EA-49BF-800C-46E5461F9B7A	a
754745202	1	5EF3675B-79EA-49BF-800C-46E5461F9B7A	a
785465634	5	5EF3675B-79EA-49BF-800C-46E5461F9B7A	a
604855274	5	FD0F3EBB-2E74-4979-AFCB-4A54DB474EE0	a
739254756	5	1AF11725-BA10-4A03-908B-52012FE51F48	a
739510882	6	1AF11725-BA10-4A03-908B-52012FE51F48	a
748351132	1	1AF11725-BA10-4A03-908B-52012FE51F48	a
755772284	3	1AF11725-BA10-4A03-908B-52012FE51F48	a
876347146	2	1AF11725-BA10-4A03-908B-52012FE51F48	a
879292888	5	1AF11725-BA10-4A03-908B-52012FE51F48	a
966580190	4	1AF11725-BA10-4A03-908B-52012FE51F48	a
1026746516	5	1AF11725-BA10-4A03-908B-52012FE51F48	a
1035450694	7	1AF11725-BA10-4A03-908B-52012FE51F48	a
1200694591	2	1AF11725-BA10-4A03-908B-52012FE51F48	a
710840776	2	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
1300280115	9	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
790456538	2	A92CDF44-D7AD-49CC-81C0-5515DADC02F8	a
795836248	2	A92CDF44-D7AD-49CC-81C0-5515DADC02F8	a
796348540	7	A92CDF44-D7AD-49CC-81C0-5515DADC02F8	a
801587156	3	A92CDF44-D7AD-49CC-81C0-5515DADC02F8	a
1017523410	5	3E921070-2471-455A-9AA8-5D279F9848E2	a
1167537419	3	3E921070-2471-455A-9AA8-5D279F9848E2	a
618674948	4	5A931E07-8B15-4A2E-AAC8-610387130D09	a
716732682	2	F240A296-713C-46E2-AEAC-65AFCFDEEF64	a
984638532	4	F240A296-713C-46E2-AEAC-65AFCFDEEF64	a
1456056417	6	C65796AE-82E6-45A0-9F32-69E2240A6BA4	a
409138490	6	8C4677D7-0198-4B2C-856E-6C4CC9DF16E4	a
935737400	4	9F197CA2-EC22-41BD-A7A8-6DDC6B81369C	a
829503378	1	C03CD33B-2D5D-4825-8298-6E5F6FC1BE40	a
843956178	3	C03CD33B-2D5D-4825-8298-6E5F6FC1BE40	a
1064502731	1	C03CD33B-2D5D-4825-8298-6E5F6FC1BE40	a
801078392	3	1B154FDA-D60C-4449-84D3-71DA5B915903	a
898869558	5	0AA169B7-35FE-4E3C-931C-7ABBBC86676D	a
943033156	6	BD833766-AE8C-4246-B749-7BBB7F1E195C	a
1321651521	6	BD833766-AE8C-4246-B749-7BBB7F1E195C	a
1205299859	5	429A5F91-1620-4B35-94BA-7BE74DF0F569	a
437427502	5	2B5B9F9D-1273-4882-9787-82234C738E0C	a
930993466	6	2B5B9F9D-1273-4882-9787-82234C738E0C	a
827455444	3	C59CA767-FD51-4011-BC33-844FA67D7280	a
829757660	8	C59CA767-FD51-4011-BC33-844FA67D7280	a
941756240	5	C59CA767-FD51-4011-BC33-844FA67D7280	a
732216096	4	4F5E27EF-92BC-44BB-A238-84E3ED9CF803	a
732338058	5	4F5E27EF-92BC-44BB-A238-84E3ED9CF803	a
1078334913	3	4F5E27EF-92BC-44BB-A238-84E3ED9CF803	a
1174845631	5	4F5E27EF-92BC-44BB-A238-84E3ED9CF803	a
1236789547	4	4F5E27EF-92BC-44BB-A238-84E3ED9CF803	a
879292258	5	88EA91B2-A11A-453D-A46B-87A56263D700	a
976053584	2	88EA91B2-A11A-453D-A46B-87A56263D700	a
1006396124	7	88EA91B2-A11A-453D-A46B-87A56263D700	a
1210429205	7	88EA91B2-A11A-453D-A46B-87A56263D700	a
1253690183	6	88EA91B2-A11A-453D-A46B-87A56263D700	a
716860750	10	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
718263170	12	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
722867758	7	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
722867770	7	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1261370885	5	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1269053497	4	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1271609447	1	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1528510513	2	E78C758C-473E-4E27-805F-8A8F5CC992A0	a
948402556	7	7F05E0BC-F6B1-4A31-83D4-8FBB34FFC08C	a
632374948	2	F911425F-92C6-482D-9237-91CEF018C5FF	a
1105334739	3	264FDA73-C454-40A3-838D-9319C7F6502E	a
819382790	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
823349600	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
824501086	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
824753860	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
825265636	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
827578052	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1225279963	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1295287681	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1031612652	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1047860062	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1089073273	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1145910929	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1209919843	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1213744557	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
906935486	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
964915734	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
965808152	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
972082408	8	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
984763168	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
986423934	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
868021216	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
872250276	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
872250292	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
877232154	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
880823616	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
883377514	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
838578498	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
843068604	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
844340400	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
851252268	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
851764498	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
863419862	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
827702430	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
830008176	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
830517696	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
831157318	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
831291982	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
831419526	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1227832447	4	B0128A59-B3B6-4B93-9414-95E30630AF84	a
948402556	8	CD327423-FA99-48CE-A5C3-96E0C903F17C	a
1223610143	3	2E78FCCF-2181-487A-AE60-9AD73FCAE887	a
724413526	1	E0280FF2-E5E3-4D90-94C1-A0966C061D25	a
729015098	5	E0280FF2-E5E3-4D90-94C1-A0966C061D25	a
730044776	3	E0280FF2-E5E3-4D90-94C1-A0966C061D25	a
735795732	4	E0280FF2-E5E3-4D90-94C1-A0966C061D25	a
733235798	10	75288036-4D6B-4C59-A375-A0F641D78F4A	a
1199926367	2	75288036-4D6B-4C59-A375-A0F641D78F4A	a
844985618	4	666810E1-4559-4D16-B59B-A22BA9B3E9C7	a
919218848	7	666810E1-4559-4D16-B59B-A22BA9B3E9C7	a
932145900	4	666810E1-4559-4D16-B59B-A22BA9B3E9C7	a
1471026921	13	C1D15E25-DEE1-4B49-9722-A2B4EE599A63	a
609081416	9	314426E4-F38B-4082-AC9E-A76C4EE40253	a
780474508	4	C9D69989-F5C6-4D75-9EA2-A9EC803C367B	a
1199540037	4	C9D69989-F5C6-4D75-9EA2-A9EC803C367B	a
1002418102	5	5E328B51-4740-4539-A0BB-AA380312C24F	a
1271356233	3	5E328B51-4740-4539-A0BB-AA380312C24F	a
1464370227	1	1732F6EA-EAD3-4F4E-AB5B-ADF8B6EDA831	a
567868526	5	09463D4E-BD5B-4320-9674-B03B3361C14E	a
585148968	8	09463D4E-BD5B-4320-9674-B03B3361C14E	a
535859100	4	849FC06E-1B9D-4184-AD4C-B1DA1A3EA749	a
561975938	7	849FC06E-1B9D-4184-AD4C-B1DA1A3EA749	a
926775168	5	849FC06E-1B9D-4184-AD4C-B1DA1A3EA749	a
943677358	6	849FC06E-1B9D-4184-AD4C-B1DA1A3EA749	a
710335938	1	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
715198622	6	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
1020851108	4	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
1027384450	3	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
1312190079	4	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
1346740489	12	A9FD32E4-E6F7-43AC-9CEE-BAE694D886BA	a
885309188	8	12D74070-6D1D-4A60-9DF5-C2E581B35614	a
1125695269	9	12D74070-6D1D-4A60-9DF5-C2E581B35614	a
732977332	7	4A030395-8671-439E-AF38-C5C39AFB4ADD	a
1078580015	2	3400BA8E-18BB-4211-BB4E-CB15B91C8C49	a
470576880	4	9F296ADF-E141-4150-B783-CD30156CBA91	a
1018552122	3	9F296ADF-E141-4150-B783-CD30156CBA91	a
1181872047	4	9F296ADF-E141-4150-B783-CD30156CBA91	a
1185979701	3	9F296ADF-E141-4150-B783-CD30156CBA91	a
877115396	10	EF2CBFD0-D9A0-4C18-A81D-CD3FB2D80491	a
947519420	6	41FA307F-EDF3-4AED-BA13-CF9AFAC41216	a
1244465427	9	255EB3A7-AEA9-4DDB-BA71-CFEAB73F11FD	a
1480377373	6	3E889451-041D-4D1D-810E-D1C3111113DF	a
856499012	5	1096BF6A-AF55-41F9-BA90-D2846236D2B5	a
1014709318	2	A157F8A5-EEF5-4B63-9C7F-D2FA0BACBDAA	a
823861236	1	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
848441954	1	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
928057102	1	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
986935584	2	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
1047345415	2	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
823861236	2	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
848441954	2	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
928057102	2	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
986935584	3	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
1047345415	3	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
1484350437	2	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
1490236675	3	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
1518003699	3	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
525874594	5	21820DF6-D798-449F-8152-E315F002727D	a
643517088	5	21820DF6-D798-449F-8152-E315F002727D	a
1528510513	8	605B17D0-D685-4B2A-9EE1-E7A26E33A572	a
393777592	10	A86E61FE-85DD-464D-A69A-EBE1B3FFFC70	a
594739050	7	A86E61FE-85DD-464D-A69A-EBE1B3FFFC70	a
1205686205	6	A86E61FE-85DD-464D-A69A-EBE1B3FFFC70	a
926143346	3	60C93BF8-A616-43D0-A67D-EF4DA2FD0062	a
1014709318	1	7D5A328E-0BF7-4DAB-A2DA-F0EA70E87517	a
621499348	3	61E4003F-C9E6-48C9-8640-F342CF907DE4	a
1571005117	1	3F952BC5-991E-4E7D-98FE-F7BB7ED0E846	a
841271430	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
843454408	4	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
865590490	1	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
876722896	2	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
880188402	1	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
881079362	4	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1151165395	6	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1292863261	2	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1003196720	6	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1037105950	4	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1038009490	2	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1040698864	1	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1046960824	7	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1125695269	4	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
884531768	2	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
885427982	1	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
894521730	1	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
927934384	7	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
933687756	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
945972306	2	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1476787283	5	C5DDAB37-78C0-43A2-A1E6-F96B82E53B45	a
1483193103	1	C5DDAB37-78C0-43A2-A1E6-F96B82E53B45	a
1167539097	6	8C3E7717-AF34-4962-8A1B-FC4F08F28366	a
1990464126	4	19DB0677-31B9-42B4-A3DA-03701F582B04	a
2103363812	10	79DB1473-6D8A-45AB-98A5-05A17A661833	a
3225027782	2	79DB1473-6D8A-45AB-98A5-05A17A661833	a
2298947760	2	48156F43-FDDE-414B-AF1E-0986AEA3E606	a
2081217998	6	313044A6-707F-4C09-BE38-0CC6EB757F1F	a
4199875287	1	ACFFCF83-E5A3-47D9-A11A-0EF3270D5C9D	a
4229312287	4	ACFFCF83-E5A3-47D9-A11A-0EF3270D5C9D	a
4146115297	5	60D413BE-A710-4213-B36A-0F549CFFE050	a
1795778112	5	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
1795778128	10	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
1795906340	5	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
1880641820	3	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
2011841600	5	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
2865603318	3	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
4198210145	3	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
5007427359	10	029F2249-D288-4FE0-BFEC-18ED9468C7DE	a
2814275252	5	05490E5A-0674-49AB-A1DB-1F8638F27897	a
4018626605	9	767F7FCF-1FAD-41B8-B7C0-214992631868	a
2326336078	1	B10B429A-5430-42E5-B3A9-22789F6F624E	a
2454209638	2	B10B429A-5430-42E5-B3A9-22789F6F624E	a
2458947678	3	B10B429A-5430-42E5-B3A9-22789F6F624E	a
2639297458	4	B10B429A-5430-42E5-B3A9-22789F6F624E	a
2645059200	3	B10B429A-5430-42E5-B3A9-22789F6F624E	a
2789442084	5	B10B429A-5430-42E5-B3A9-22789F6F624E	a
4079168681	6	B10B429A-5430-42E5-B3A9-22789F6F624E	a
4176832291	2	B10B429A-5430-42E5-B3A9-22789F6F624E	a
4344128149	5	B10B429A-5430-42E5-B3A9-22789F6F624E	a
3264451960	7	BB236717-45AE-4A36-8949-24DB6612D900	a
3318976756	7	BB236717-45AE-4A36-8949-24DB6612D900	a
2299842062	3	AC8FC641-01CC-4067-A011-2613BF96725F	a
2299970708	5	AC8FC641-01CC-4067-A011-2613BF96725F	a
2300355344	3	AC8FC641-01CC-4067-A011-2613BF96725F	a
2301504922	2	AC8FC641-01CC-4067-A011-2613BF96725F	a
2302016946	2	AC8FC641-01CC-4067-A011-2613BF96725F	a
2303043350	4	AC8FC641-01CC-4067-A011-2613BF96725F	a
2303811144	4	AC8FC641-01CC-4067-A011-2613BF96725F	a
3044032594	4	AC8FC641-01CC-4067-A011-2613BF96725F	a
753090990	6	BDB62998-A651-4673-992C-28E432CB9B6F	a
1960770092	3	2585477A-3B0C-46B2-820E-2A58FC7C1CEF	a
1992899358	3	2585477A-3B0C-46B2-820E-2A58FC7C1CEF	a
1898689488	1	613D1563-090A-43FD-815C-35EEBE64D60A	a
2131265606	3	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
2134595542	2	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
2141377470	4	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
2143168670	5	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
2645058344	3	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
2645955282	3	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
2680384390	2	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
2017345992	4	0CD36901-CCEE-42CE-8869-3C727BA56317	a
2925889640	1	0CD36901-CCEE-42CE-8869-3C727BA56317	a
1770305990	4	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1770433014	2	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1770816542	1	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1770816934	4	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1787586828	3	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1877058788	2	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
4530754963	3	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
3470658797	4	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
3888961915	1	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
